Date,GS.N,SlowK,SlowD,RSI,ADX,CCI,Aroon Down,Aroon Up,OBV,Chaikin A/D,SMA,EMA
2010-10-29,160.95,77.1671,69.1356,69.5415,36.3399,122.4318,21.4286,92.8571,-341489600.0000,642735859.2175,124.5371,124.7336
2010-01-11,161.57,51.8162,72.9315,67.7686,33.4670,23.6492,0.0000,85.7143,-220477100.0000,820908548.6467,133.5131,134.4941
2010-02-11,162.82,59.6141,44.2804,44.7781,37.3869,21.2332,35.7143,57.1429,-214496600.0000,759148479.8038,120.3541,120.9710
2010-03-11,162.63,91.3703,89.4833,78.8165,36.7166,98.9606,28.5714,100.0000,-173754000.0000,806258188.5771,128.0880,129.4165
2010-04-11,166.39,,,,,,,,,,,
2010-05-11,171.07,29.7979,28.9432,32.6269,45.5172,-88.7998,78.5714,0.0000,-313010200.0000,665895256.6559,117.5904,117.5360
2010-08-11,169.2,31.3832,51.1621,54.7741,34.9115,-130.0098,0.0000,64.2857,-379050600.0000,641708284.9806,120.4397,120.0331
2010-09-11,166.55,,,,,,,,,,,
2010-10-11,167.22,86.2682,85.7087,65.4114,21.2339,96.1751,42.8571,0.0000,-360434200.0000,635280686.5939,117.0311,118.0541
2010-11-11,167.71,46.7940,61.6491,62.3507,39.4666,45.8204,7.1429,78.5714,-320554100.0000,657908740.3770,130.3053,130.1974
2010-12-11,165.83,,,,,,,,,,,
2010-11-15,167.22,31.2787,37.4875,60.7667,36.6285,23.2156,0.0000,64.2857,-320090700.0000,656489728.3689,130.9485,130.4646
2010-11-16,165.1,22.6600,29.4428,61.1098,35.4025,-49.8280,0.0000,57.1429,-326004800.0000,652799734.3518,131.2437,130.5344
2010-11-17,164.89,22.5539,25.4975,57.9205,33.6529,-113.1930,14.2857,50.0000,-329731100.0000,652907430.8836,131.3968,130.4939
2010-11-18,167.35,29.6089,24.9409,59.8711,33.8736,0.1018,7.1429,42.8571,-324743600.0000,653162048.0007,131.5602,130.5425
2010-11-19,166.67,43.0530,31.7386,65.5118,34.0722,-22.3319,0.0000,35.7143,-329328100.0000,652916050.4397,131.6793,130.8421
2010-11-22,161.05,45.7751,39.4790,51.3366,32.2351,-241.4082,100.0000,28.5714,-340692100.0000,651514956.8320,131.2334,130.6280
2010-11-23,157.78,25.2578,38.0286,36.9148,30.9525,-199.5450,100.0000,21.4286,-348007100.0000,644741808.6839,130.3495,129.7066
2010-11-24,160.26,16.3123,29.1151,36.6072,29.7981,-114.3680,92.8571,14.2857,-343748900.0000,647257117.5211,129.7695,128.9327
2010-11-25,,,,,,,,,,,,
2010-11-26,158.22,9.8950,17.1550,35.4353,29.0163,-105.4817,85.7143,7.1429,-345625800.0000,645820115.9586,129.1910,128.2278
2010-11-29,159.28,19.8382,15.3485,33.1480,28.8841,-79.8969,100.0000,0.0000,-340805900.0000,648326463.9586,128.4886,127.5119
2010-11-30,156.14,12.1481,13.9604,37.4679,29.0351,-86.8288,100.0000,0.0000,-346222800.0000,642909563.9586,127.9160,127.0602
2010-01-12,158.45,23.7751,50.4083,50.7771,30.5741,-52.9105,35.7143,78.5714,-230837200.0000,815293074.1540,133.9816,134.2602
2010-02-12,162.5,73.7430,57.6800,41.1892,37.3509,-20.3789,28.5714,50.0000,-224789800.0000,765949344.0896,120.1919,120.6829
2010-03-12,162.31,93.6495,91.5224,82.5781,40.0705,105.8593,21.4286,100.0000,-163537100.0000,804424386.0130,129.5604,130.8739
2010-06-12,162.65,,,,,,,,,,,
2010-07-12,161.59,85.2958,82.3021,53.7258,23.3803,91.2662,57.1429,28.5714,-427814300.0000,633653595.6345,106.1832,106.5537
2010-08-12,166.14,15.0057,32.5800,45.3280,32.4539,-138.3078,0.0000,57.1429,-374101300.0000,642491627.4266,120.4035,119.3640
2010-09-12,166.45,,,,,,,,,,,
2010-10-12,168.47,90.4414,87.4166,59.0054,23.2894,109.4198,35.7143,100.0000,-354056200.0000,640969173.0804,117.4091,118.2997
2010-12-13,169.48,88.5642,87.3923,66.5928,28.8159,133.4481,35.7143,100.0000,-318614900.0000,657739775.0403,128.6730,129.7671
2010-12-14,167.33,81.6846,87.9587,69.3359,29.8710,83.6600,28.5714,92.8571,-323507600.0000,654369248.3737,129.5905,130.5735
2010-12-15,165.21,48.9250,73.0579,58.0375,29.1074,21.4737,21.4286,85.7143,-327865700.0000,650411157.5522,130.2383,130.7976
2010-12-16,164.46,26.0592,52.2229,54.9199,26.8259,-26.6785,14.2857,78.5714,-332030100.0000,650102683.4781,130.7548,130.8443
2010-12-17,164.04,9.9096,28.2979,49.4237,24.7000,-53.3838,7.1429,71.4286,-337373100.0000,649989002.6271,130.9613,130.6280
2010-12-20,166.05,23.5523,19.8403,48.8711,24.0888,-15.2692,0.0000,64.2857,-333654000.0000,651762727.2424,131.1258,130.4251
2010-12-21,168.23,47.7198,27.0605,57.1520,24.6595,64.2528,0.0000,57.1429,-329107100.0000,653826026.4021,131.2856,130.6618
2010-12-22,169.6,76.7150,49.3290,62.3114,25.5818,94.9839,0.0000,50.0000,-325248600.0000,657337694.9414,131.8163,131.1618
2010-12-23,167.6,85.1940,69.8762,63.3025,25.6657,46.9879,0.0000,42.8571,-327742600.0000,655691491.2970,131.9824,131.6327
2010-12-24,,,,,,,,,,,,
2010-12-27,169.83,88.0632,83.3240,54.7136,24.9757,63.1036,7.1429,35.7143,-325027600.0000,658149360.3778,132.0125,131.6858
2010-12-28,169.19,74.3618,82.5396,62.5575,25.1524,99.5607,0.0000,100.0000,-327890500.0000,656145330.3778,132.1509,132.1909
2010-12-29,167.63,60.1035,74.1761,60.3853,23.1947,32.3028,0.0000,92.8571,-331220300.0000,655014650.6270,132.1295,132.5178
2010-12-30,167.64,36.1687,56.8780,55.6939,21.4328,12.4776,42.8571,85.7143,-329474900.0000,655069926.0140,132.2442,132.5969
2010-12-31,168.16,29.0456,41.7726,53.8831,20.2983,17.8675,35.7143,78.5714,-327838600.0000,655536134.3938,132.3937,132.5883
2011-03-01,173.05,38.0024,38.8784,44.4909,15.7035,-86.6346,78.5714,42.8571,-341916600.0000,654768679.1844,130.9671,130.4635
2011-04-01,173.08,68.4503,58.6918,50.6034,17.0306,88.2581,14.2857,42.8571,-334746300.0000,646098692.1052,126.3584,125.9619
2011-05-01,174.0,,,,,,,,,,,
2011-06-01,172.21,63.3672,64.4599,45.0040,43.9731,-3.6319,57.1429,0.0000,-398077600.0000,601549102.7669,109.4018,110.4088
2011-07-01,170.69,87.5838,59.3870,46.9875,25.2769,80.3665,78.5714,7.1429,-417711100.0000,581294760.2636,105.8256,105.7154
2011-10-01,169.76,,,,,,,,,,,
2011-11-01,169.36,51.1339,71.8442,50.2923,23.0159,-21.8845,7.1429,85.7143,-429968900.0000,573222373.9388,83.9736,84.1365
2011-12-01,171.67,68.4370,53.0673,48.2912,25.8188,117.5269,64.2857,7.1429,-459084500.0000,555471479.6144,73.1337,74.4223
2011-01-13,171.57,47.0440,30.4368,57.3330,21.2090,20.8780,7.1429,64.2857,-330750200.0000,656904388.6818,135.5069,135.0780
2011-01-14,175.0,74.8483,49.5647,54.5587,22.2691,105.6808,0.0000,100.0000,-324865100.0000,662789488.6818,135.7925,135.1374
2011-01-17,,,,,,,,,,,,
2011-01-18,174.68,87.2381,69.7101,62.9107,23.4311,107.1263,7.1429,100.0000,-329846300.0000,664899429.2931,136.1247,135.6980
2011-01-19,166.49,65.7480,75.9448,48.2643,23.2856,-147.8906,100.0000,92.8571,-343219000.0000,654519553.8047,135.7759,135.3959
2011-01-20,165.69,37.3573,63.4478,42.2519,23.9863,-175.5281,100.0000,85.7143,-352133900.0000,655425658.3948,135.3408,134.7303
2011-01-21,166.2,13.6009,38.9020,40.9470,23.0471,-103.3019,92.8571,78.5714,-346257400.0000,652660246.6301,134.6582,134.0893
2011-01-24,166.3,18.1230,23.0270,41.2779,22.2019,-91.6151,85.7143,71.4286,-341633100.0000,651894792.0254,134.1275,133.5807
2011-01-25,161.98,18.6333,16.7857,35.3899,23.8432,-140.9397,100.0000,64.2857,-352892900.0000,649604254.5521,133.5778,132.7417
2011-01-26,161.3,16.5588,17.7717,32.9891,25.3204,-117.7741,92.8571,57.1429,-359630900.0000,644887654.5521,132.8817,131.8612
2011-01-27,164.03,24.1754,19.7892,31.9716,25.5409,-77.3747,85.7143,50.0000,-353594900.0000,650077845.6349,132.2284,131.0587
2011-01-28,161.77,26.6382,22.4575,42.4551,25.0980,-72.9554,78.5714,42.8571,-358164900.0000,646379507.7603,131.6051,130.8380
2011-01-31,163.62,45.7438,32.1858,36.6909,24.7978,-59.5598,71.4286,35.7143,-354372100.0000,649867665.1900,130.8292,130.2575
2011-01-02,165.33,,,,,,,,,,,
2011-02-02,165.05,74.6706,59.7505,47.7801,20.4002,44.8915,57.1429,21.4286,-353219900.0000,650216074.9764,129.6269,130.2280
2011-03-02,164.64,24.3746,35.9504,38.8768,15.9984,-85.8522,71.4286,35.7143,-337258200.0000,652544398.1033,130.5404,130.0296
2011-04-02,164.83,,,,,,,,,,,
2011-07-02,167.13,,,,,,,,,,,
2011-08-02,168.55,15.8172,25.5711,45.8804,13.0872,-138.3035,28.5714,64.2857,-457173800.0000,574664700.6054,106.6576,106.4938
2011-09-02,166.01,47.0397,66.5637,38.4334,34.3094,-84.7724,42.8571,7.1429,-492385500.0000,557165478.5365,89.0109,90.0328
2011-10-02,165.34,,,,,,,,,,,
2011-11-02,166.66,29.3174,51.8550,55.0143,20.9043,-5.0206,0.0000,78.5714,-424366100.0000,573805065.1388,84.3641,84.2658
2011-02-14,167.52,54.5773,57.6732,50.9552,13.0408,74.9836,0.0000,71.4286,-346945800.0000,664196437.5085,130.9304,131.0132
2011-02-15,167.91,68.8074,58.2281,54.9253,13.0586,102.1718,0.0000,64.2857,-342919900.0000,665588106.6443,131.2041,131.2551
2011-02-16,168.81,78.5137,67.2995,58.8480,14.1490,140.2455,0.0000,100.0000,-338313600.0000,664909283.4865,131.4738,131.6314
2011-02-17,167.16,70.4222,72.5811,58.7564,14.0630,54.0276,7.1429,92.8571,-342761700.0000,661303427.2734,131.7546,131.9364
2011-02-18,168.04,60.9729,69.9696,52.0075,13.8253,47.2707,0.0000,85.7143,-339033600.0000,663694553.4803,131.9254,131.9702
2011-02-21,,,,,,,,,,,,
2011-02-22,162.94,37.2048,56.2000,46.5782,14.8533,-191.3803,14.2857,78.5714,-344481800.0000,660131654.3601,131.9951,131.8009
2011-02-23,163.09,27.2272,41.8017,37.0436,16.1115,-154.2645,100.0000,71.4286,-339921400.0000,659544672.1819,131.6478,131.2251
2011-02-24,163.44,17.6118,27.3479,35.8890,17.5095,-118.8777,100.0000,64.2857,-335302100.0000,662518055.8380,131.1709,130.6922
2011-02-25,165.12,33.1584,25.9991,44.2027,16.8004,-41.1423,92.8571,57.1429,-330665900.0000,664168228.7193,131.0839,130.5223
2011-02-28,163.78,45.4744,32.0815,51.1757,15.5221,-37.3769,85.7143,50.0000,-334901100.0000,661740194.8584,131.1451,130.6469
2011-01-03,161.31,52.9439,39.3861,61.8990,21.9788,209.0551,28.5714,100.0000,-322121500.0000,660580634.3938,132.9181,133.0084
2011-02-03,161.69,72.2069,68.5716,47.3614,19.8811,-8.5990,50.0000,14.2857,-357930300.0000,653879719.4208,129.5035,130.2776
2011-03-03,164.49,28.5661,30.3143,43.4266,14.5200,1.9576,64.2857,28.5714,-332677000.0000,654586885.8016,130.1051,129.8374
2011-04-03,161.0,,,,,,,,,,,
2011-07-03,159.15,,,,,,,,,,,
2011-08-03,161.3,11.9499,18.9699,44.1731,13.4373,-173.1531,21.4286,57.1429,-450674400.0000,575121689.6679,106.9238,106.1091
2011-09-03,162.35,,,,,,,,,,,
2011-10-03,160.27,21.6738,37.0209,34.0865,25.1861,-137.0151,100.0000,21.4286,-499793300.0000,544130343.9683,78.4833,78.7717
2011-11-03,160.68,23.4310,34.6274,57.4136,19.5357,-12.9444,0.0000,71.4286,-416071000.0000,579518910.4560,84.8695,84.6007
2011-03-14,158.43,27.6212,38.8478,38.9790,18.0055,-130.6639,100.0000,28.5714,-344576400.0000,643263698.8798,127.9342,127.9231
2011-03-15,157.25,25.3376,32.4647,29.3154,20.4251,-187.7990,100.0000,21.4286,-349820000.0000,645885498.8798,127.3405,127.1555
2011-03-16,154.38,15.9202,22.9597,34.7366,23.2044,-174.9984,100.0000,14.2857,-357043400.0000,642727530.0356,126.9957,126.6961
2011-03-17,155.75,23.5346,21.5975,31.7320,25.7057,-119.3918,92.8571,7.1429,-351749500.0000,645374480.0356,126.4583,126.1329
2011-03-18,159.96,45.3626,28.2725,34.9538,24.4048,-12.8994,85.7143,0.0000,-341578900.0000,654367645.3051,125.9605,125.7686
2011-03-21,160.21,66.9185,45.2719,53.3013,21.9888,57.7953,78.5714,14.2857,-336915600.0000,650989343.5273,125.9771,126.1941
2011-03-22,160.79,84.9511,65.7441,50.2282,19.8543,65.0551,71.4286,7.1429,-333376700.0000,649719403.3359,126.0730,126.4009
2011-03-23,159.53,76.6221,76.1639,48.2718,19.0382,23.9720,64.2857,0.0000,-336980000.0000,650787718.4113,125.9280,126.4808
2011-03-24,159.91,72.8967,78.1566,49.4365,18.0894,42.6839,57.1429,21.4286,-334245600.0000,651588869.7594,125.8923,126.5937
2011-03-25,157.97,46.8475,65.4554,50.0425,17.9769,12.8961,50.0000,14.2857,-338266300.0000,648340830.9694,125.9446,126.7092
2011-03-28,156.47,24.6742,48.1395,41.9730,18.6572,-33.3988,42.8571,7.1429,-341953100.0000,644807647.6360,125.8067,126.4707
2011-03-29,158.47,22.0155,31.1791,37.3391,19.7696,-31.7089,35.7143,0.0000,-338183700.0000,648029844.0510,125.8495,126.0450
2011-03-30,159.07,43.7122,30.1340,47.1796,19.1227,13.6029,28.5714,57.1429,-335216500.0000,648270427.8348,125.9922,126.0470
2011-03-31,158.47,63.9129,43.2136,42.1818,18.6453,-29.4513,21.4286,50.0000,-338534200.0000,648041204.9257,126.1071,125.8107
2011-01-04,160.23,73.6436,51.8777,68.6641,23.8264,177.2481,21.4286,100.0000,-318786000.0000,660847474.3938,133.7194,133.8295
2011-04-04,158.9,62.1170,64.8267,53.7068,15.9232,22.9346,7.1429,35.7143,-337563100.0000,644023155.2630,126.2902,126.2283
2011-05-04,158.91,48.7417,38.8171,42.2769,27.7367,-45.4908,28.5714,0.0000,-355314700.0000,626677049.3356,120.6877,121.1206
2011-06-04,161.89,,,,,,,,,,,
2011-07-04,162.4,,,,,,,,,,,
2011-08-04,160.96,6.4542,11.4071,42.9329,15.9548,-198.5439,14.2857,50.0000,-458867700.0000,566986088.9637,106.7109,105.7206
2011-11-04,161.47,27.4156,26.7213,53.9722,18.3039,-36.7969,0.0000,64.2857,-422145600.0000,578858627.8473,85.2353,84.6282
2011-12-04,160.42,,,,,,,,,,,
2011-04-13,160.17,33.1990,45.6018,56.6321,15.6209,43.7741,21.4286,71.4286,-334228500.0000,640227822.2887,127.2232,127.4516
2011-04-14,155.79,16.3326,31.4295,42.6891,15.0605,-201.2212,100.0000,64.2857,-342210800.0000,635913983.5653,127.2335,126.9787
2011-04-15,155.13,8.7073,19.4129,39.7881,14.8993,-148.1026,100.0000,57.1429,-347819100.0000,632723054.2549,126.9489,126.4002
2011-04-18,153.78,9.8904,11.6434,35.4957,16.2710,-146.9193,100.0000,50.0000,-353812000.0000,634792031.6359,126.4170,125.6198
2011-04-19,151.89,13.1647,10.5874,42.1384,18.2894,-121.0177,100.0000,42.8571,-367275800.0000,630824835.6053,126.2292,125.2753
2011-04-20,152.7,24.4256,15.8269,36.2081,20.1060,-89.9256,92.8571,35.7143,-360094500.0000,630147354.4733,125.6965,124.5727
2011-04-21,153.51,36.2174,24.6026,36.0537,21.5739,-64.7351,85.7143,28.5714,-356117000.0000,630122952.6328,124.9911,123.9862
2011-04-22,,,,,,,,,,,,
2011-04-25,152.19,44.3164,34.9865,34.9962,23.5666,-82.9666,78.5714,21.4286,-359828600.0000,631728680.2923,124.1263,123.4329
2011-04-26,153.27,50.2043,43.5794,33.5184,24.0460,-52.1188,71.4286,14.2857,-355428600.0000,633371076.6057,123.4406,122.8807
2011-04-27,152.86,50.1442,48.2216,40.4437,24.4774,-46.4933,64.2857,7.1429,-359635600.0000,633075449.5787,122.9135,122.6754
2011-04-28,150.6,39.9375,46.7620,37.7601,25.8095,-131.5523,57.1429,0.0000,-365542300.0000,629137649.5787,122.1248,122.3561
2011-04-29,151.01,31.5922,40.5580,32.5689,27.2786,-139.6801,50.0000,21.4286,-359466800.0000,630523328.1982,121.5517,121.7677
2011-02-05,151.3,,,,,,,,,,,
2011-03-05,151.87,,,,,,,,,,,
2011-04-05,151.52,52.8963,61.1545,46.2122,15.6612,-31.8702,0.0000,28.5714,-334389400.0000,646201184.6748,126.1174,126.1147
2011-05-05,150.41,43.3813,44.3962,38.5753,28.5931,-123.4931,21.4286,0.0000,-359414900.0000,625547072.9577,120.5054,120.8419
2011-06-05,150.1,,,,,,,,,,,
2011-09-05,149.12,,,,,,,,,,,
2011-10-05,150.4,42.5077,28.5803,40.1165,29.5876,-54.7683,92.8571,7.1429,-496248700.0000,558704508.4796,76.4413,76.8075
2011-11-05,147.88,,,,,,,,,,,
2011-12-05,142.75,75.0772,74.7714,59.5652,26.9539,148.9305,50.0000,92.8571,-435434200.0000,543553883.1115,73.7234,75.6770
2011-05-13,141.46,14.3458,19.5107,23.8127,34.1785,-191.1101,100.0000,7.1429,-404189200.0000,618383308.3091,118.4905,117.8925
2011-05-16,140.6,16.4876,18.2243,21.8340,36.1233,-121.5114,92.8571,0.0000,-410648000.0000,613327698.0854,117.5940,116.7623
2011-05-17,140.81,15.6087,15.4807,21.0189,38.2481,-100.0057,100.0000,0.0000,-403576600.0000,614781400.5244,116.7451,115.7469
2011-05-18,140.84,16.8163,16.3042,24.3796,40.1605,-75.3166,92.8571,14.2857,-398807700.0000,613744683.1331,115.8482,115.0134
2011-05-19,139.34,19.0023,17.1424,25.9104,42.4385,-80.5033,100.0000,7.1429,-406139200.0000,611054046.1545,115.0841,114.4558
2011-05-20,135.02,14.4967,16.7718,21.0217,45.3381,-119.6346,100.0000,0.0000,-417423700.0000,600700226.5669,114.0307,113.5599
2011-05-23,135.84,15.7023,16.4004,16.0219,48.1604,-125.1220,100.0000,0.0000,-409017200.0000,602713050.5105,112.7577,112.1727
2011-05-24,136.34,20.6023,16.9338,27.1711,50.7005,-105.1282,92.8571,0.0000,-402411900.0000,606111152.8227,111.7470,111.4167
2011-05-25,136.24,31.1413,22.4820,26.2865,51.9071,-74.6444,85.7143,7.1429,-408940700.0000,604165068.2073,110.6111,110.7117
2011-05-26,136.26,36.8722,29.5386,28.5691,53.0450,-67.3591,78.5714,0.0000,-403608400.0000,606047586.9439,109.8351,110.2113
2011-05-27,138.66,57.4352,41.8162,30.3502,50.9284,4.5407,71.4286,7.1429,-398332700.0000,610163792.4384,109.3757,109.8586
2011-05-30,,,,,,,,,,,,
2011-05-31,140.73,72.5774,55.6283,47.3239,46.1864,104.4616,64.2857,0.0000,-391309500.0000,608074245.3310,109.3983,110.2303
2011-01-06,136.17,83.2286,83.1897,66.8253,27.4549,84.9288,7.1429,100.0000,-320020600.0000,658930593.9156,134.6171,134.9289
2011-02-06,134.38,,,,,,,,,,,
2011-03-06,135.33,,,,,,,,,,,
2011-06-06,133.9,28.1173,31.6211,36.7076,42.5538,-95.2918,85.7143,0.0000,-410331200.0000,602149516.2951,108.2172,108.8775
2011-07-06,132.99,77.8687,84.0279,48.0508,20.7210,36.3297,64.2857,14.2857,-425198500.0000,582193977.0821,105.6476,106.1621
2011-08-06,131.59,,,,,,,,,,,
2011-09-06,133.53,21.3886,45.9952,32.9359,34.3314,-123.9313,35.7143,0.0000,-500134800.0000,557486878.0756,88.2016,88.6872
2011-10-06,135.92,74.2628,46.1099,40.3768,30.0399,0.2128,85.7143,0.0000,-488644700.0000,566137905.9155,76.2850,76.4651
2011-06-13,137.53,68.6238,41.6722,46.5354,35.9954,61.7595,78.5714,35.7143,-405990000.0000,596023538.8932,107.5556,107.2975
2011-06-14,137.1,81.7456,62.8186,52.5139,32.7992,115.8177,71.4286,28.5714,-411839900.0000,592892264.6194,107.3474,107.7563
2011-06-15,134.85,70.2610,73.5434,46.5612,31.5382,32.7349,64.2857,21.4286,-417555100.0000,589859057.9154,107.0391,107.8240
2011-06-16,136.09,57.7130,69.9065,42.9076,30.4033,37.3940,57.1429,14.2857,-412324400.0000,592035334.5578,106.8785,107.6713
2011-06-17,137.23,54.3845,60.7862,52.1738,27.7593,114.5411,50.0000,7.1429,-405566100.0000,585448130.7603,107.2639,108.0087
2011-06-20,135.14,47.8707,53.3228,48.3332,27.1433,-1.0479,42.8571,0.0000,-409586000.0000,584072647.3137,107.3967,108.0811
2011-06-21,135.96,42.9506,48.4019,45.8845,26.2011,11.1846,35.7143,0.0000,-405372700.0000,584699539.7013,107.4857,108.0074
2011-06-22,134.52,23.8812,38.2342,46.1809,24.8413,-23.9431,28.5714,57.1429,-409597100.0000,580702122.3878,107.7209,107.9600
2011-06-23,132.36,19.6130,28.8149,39.5263,25.2427,-216.9812,21.4286,50.0000,-416303700.0000,578405341.5659,107.8091,107.5616
2011-06-24,130.91,6.4457,16.6466,38.8028,26.0112,-187.1064,100.0000,42.8571,-422078500.0000,573025775.0260,107.7773,107.1936
2011-06-27,130.71,7.5888,11.2159,33.9042,27.1946,-143.7222,100.0000,35.7143,-427910300.0000,572346342.0163,107.3498,106.5950
2011-06-28,129.26,7.6077,7.2141,36.4570,28.9247,-128.6904,100.0000,28.5714,-435966300.0000,569378342.0163,106.8046,106.1904
2011-06-29,132.53,32.6740,15.9569,32.6353,28.5994,-54.0129,92.8571,21.4286,-427795500.0000,574482353.8125,106.3008,105.6268
2011-06-30,133.09,57.9031,32.7283,45.6818,27.7810,-17.8425,85.7143,14.2857,-422814600.0000,576388089.4647,106.1753,105.6453
2011-01-07,136.65,62.4952,79.4735,60.5023,26.2202,17.0678,0.0000,92.8571,-324936700.0000,657717414.4959,134.9018,135.2326
2011-04-07,,67.3751,60.5017,57.0968,15.9270,180.5487,0.0000,100.0000,-325601500.0000,648234723.2589,126.2371,126.6232
2011-05-07,134.5,,,,,,,,,,,
2011-06-07,133.89,25.0715,26.4147,35.9922,41.6063,-92.4262,78.5714,64.2857,-416522700.0000,595958016.2951,108.3027,108.4972
2011-07-07,135.01,67.2263,77.2421,52.1154,20.0485,107.2697,57.1429,7.1429,-421341000.0000,579848200.0550,105.6079,106.3781
2011-08-07,134.08,,,,,,,,,,,
2011-11-07,132.02,37.5164,29.4543,51.2039,17.2184,-39.7788,0.0000,57.1429,-417448700.0000,581285359.5140,85.4186,84.4508
2011-12-07,130.31,87.3988,79.9554,61.0711,29.0851,121.9139,35.7143,100.0000,-418412000.0000,553771208.1264,75.3022,77.1094
2011-07-13,129.92,8.4486,21.9647,39.1739,18.4923,-120.1088,28.5714,0.0000,-438946900.0000,573820891.8048,105.6262,105.4856
2011-07-14,129.89,3.6233,10.0538,43.3115,18.4879,-100.3587,21.4286,42.8571,-444304100.0000,569076355.5491,105.7827,105.3347
2011-07-15,130.16,10.1620,7.4113,42.0213,18.8979,-89.4737,14.2857,35.7143,-439049000.0000,568241854.6908,105.6444,105.1550
2011-07-18,129.33,20.8555,11.5469,36.6412,20.3708,-113.4769,100.0000,28.5714,-444885500.0000,570436027.6231,105.3385,104.7579
2011-07-19,128.49,34.3836,21.8004,27.8305,22.7497,-124.2686,100.0000,21.4286,-460183200.0000,575788496.0204,104.5303,103.8768
2011-07-20,132.75,55.8138,37.0176,37.6522,21.2235,7.0486,92.8571,14.2857,-451604900.0000,581470352.5764,104.0710,103.4839
2011-07-21,135.58,76.0532,55.4169,54.4143,19.8287,163.3654,85.7143,7.1429,-443933900.0000,586893440.4885,103.9463,103.9599
2011-07-22,135.49,91.5330,74.4667,57.8580,18.8810,159.7378,78.5714,0.0000,-448859400.0000,587063285.3161,104.0822,104.5676
2011-07-25,136.85,94.9474,87.5112,55.2183,17.2994,123.5765,71.4286,100.0000,-443002700.0000,592016472.3684,104.1950,104.9405
2011-07-26,137.6,91.5065,92.6623,60.8492,17.2521,121.6813,64.2857,100.0000,-437538000.0000,591898042.3374,104.6074,105.5982
2011-07-27,134.72,69.3177,85.2572,61.2486,15.9806,57.9196,57.1429,92.8571,-442788000.0000,587694305.6826,105.0882,106.1623
2011-07-28,135.84,50.3521,70.3921,54.9507,15.4197,61.8746,50.0000,85.7143,-438358300.0000,586294113.1539,105.3480,106.3608
2011-07-29,134.97,31.7537,50.4745,52.1051,13.9993,25.6486,42.8571,78.5714,-443698600.0000,586617301.3383,105.5697,106.3976
