Date,MSFT.O,SlowK,SlowD,RSI,ADX,CCI,Aroon Down,Aroon Up,OBV,Chaikin A/D,SMA,EMA
2010-10-22,25.3775,41.9167,41.7578,62.1539,29.8443,52.5182,0.0000,71.4286,-1139271196.0000,-7233203538.6915,19.3561,19.3519
2010-10-25,25.19,43.4760,39.8877,56.5294,29.5939,-15.1242,0.0000,64.2857,-1190183596.0000,-7272757901.8817,19.3945,19.3578
2010-10-26,25.9,58.6064,47.9997,52.5654,31.2987,122.1882,0.0000,100.0000,-1120879396.0000,-7214115886.4971,19.4306,19.3459
2010-10-27,26.05,75.8030,59.2951,66.9450,33.1660,161.3069,0.0000,100.0000,-1056073896.0000,-7165181121.1910,19.4897,19.4297
2010-10-28,26.28,93.0517,75.8204,72.7077,35.4368,160.3351,0.0000,100.0000,-975343596.0000,-7119550951.6258,19.5604,19.5569
2010-10-29,26.665,87.2546,85.3698,80.9615,38.7370,188.1276,7.1429,100.0000,-861150396.0000,-7175061534.9591,19.6978,19.7923
2010-01-11,26.95,31.9152,35.9600,54.5705,18.0113,-119.6051,0.0000,42.8571,-93120896.0000,-7150527839.5144,23.3515,23.2197
2010-02-11,27.39,49.1640,36.2511,27.5632,38.9870,-28.9359,71.4286,0.0000,-196029096.0000,-7351442765.5555,21.4429,21.4828
2010-03-11,27.03,81.7100,62.3357,56.3753,15.9098,143.1303,28.5714,50.0000,-127597696.0000,-7160806960.5872,21.8242,21.8117
2010-04-11,27.14,,,,,,,,,,,
2010-05-11,26.85,43.4218,33.8547,20.9874,34.3621,-64.3892,85.7143,14.2857,-189822896.0000,-7201959848.8841,22.8227,22.6005
2010-08-11,26.81,27.9908,30.9201,36.2283,20.3865,-153.3704,100.0000,35.7143,-1095474096.0000,-7298583807.1234,19.5925,19.4398
2010-09-11,26.95,,,,,,,,,,,
2010-10-11,26.94,78.1704,70.9200,55.2235,14.9118,70.2023,64.2857,0.0000,-1344412596.0000,-7422319398.7103,18.7931,18.8417
2010-11-11,26.68,44.4205,39.7760,56.3598,41.8868,-160.9076,14.2857,57.1429,-999928496.0000,-7192317657.7053,20.7500,20.5395
2010-12-11,26.27,,,,,,,,,,,
2010-11-15,26.2,23.5629,34.4771,49.0541,34.6662,-132.1615,0.0000,42.8571,-1116685296.0000,-7247068810.0862,20.6555,20.4504
2010-11-16,25.81,13.1331,24.0479,46.4401,33.2604,-141.4620,0.0000,35.7143,-1182024496.0000,-7258796358.8042,20.5896,20.3908
2010-11-17,25.57,8.1856,14.9605,43.6110,32.4011,-130.4840,100.0000,28.5714,-1240324196.0000,-7310618314.3597,20.4921,20.3224
2010-11-18,25.8375,16.7663,12.6950,39.9419,30.5297,-81.3551,92.8571,21.4286,-1180810196.0000,-7312517697.3384,20.3738,20.2398
2010-11-19,25.69,18.4758,14.4759,42.4885,28.8949,-88.6001,85.7143,14.2857,-1233233396.0000,-7323914045.1645,20.2809,20.1848
2010-11-22,25.73,32.9168,22.7196,39.3951,28.2161,-86.2016,100.0000,7.1429,-1179882896.0000,-7274120245.1645,20.2140,20.1188
2010-11-23,25.12,22.0460,24.4795,37.7657,29.0332,-133.3379,100.0000,0.0000,-1249625396.0000,-7335657745.1645,20.1309,20.0535
2010-11-24,25.37,25.5419,26.8349,31.1458,29.7686,-114.3053,92.8571,0.0000,-1192799496.0000,-7312927385.1645,20.0039,19.9481
2010-11-25,,,,,,,,,,,,
2010-11-26,25.33,17.6449,21.7443,31.5063,30.4305,-110.4742,85.7143,0.0000,-1214155996.0000,-7320046218.4979,19.9030,19.8632
2010-11-29,25.31,32.2727,25.1532,31.1439,31.9617,-97.5330,100.0000,7.1429,-1157552396.0000,-7288856479.7223,19.8167,19.7910
2010-11-30,25.2575,39.1386,29.6854,28.5865,32.8600,-73.8331,92.8571,0.0000,-1232834496.0000,-7281648619.0840,19.7303,19.7122
2010-01-12,26.04,26.8766,32.5130,43.4403,17.9729,-142.4015,100.0000,35.7143,-159032996.0000,-7173395302.7797,23.2871,23.1480
2010-02-12,26.89,51.5999,43.9793,26.0895,38.3224,-90.6769,64.2857,28.5714,-277146296.0000,-7314264048.8889,21.2847,21.4048
2010-03-12,27.02,89.8449,77.5428,64.8465,16.6742,144.9382,21.4286,100.0000,-95897496.0000,-7149618654.7049,21.8751,21.9002
2010-06-12,26.84,,,,,,,,,,,
2010-07-12,26.87,87.3251,87.6712,45.4826,28.5384,116.9390,57.1429,0.0000,-1044907796.0000,-7663605661.0758,18.2799,18.5641
2010-08-12,27.23,16.3669,25.5973,33.2419,22.7045,-148.7098,100.0000,28.5714,-1165714596.0000,-7312196307.1234,19.4618,19.2974
2010-09-12,27.08,,,,,,,,,,,
2010-10-12,27.34,83.2986,77.7634,52.5877,16.1996,111.9895,57.1429,21.4286,-1294271096.0000,-7392234498.7103,18.7816,18.8580
2010-12-13,27.245,71.4197,77.4161,69.1817,37.7444,77.0647,28.5714,100.0000,-1008533096.0000,-7192166344.3980,20.5749,20.6753
2010-12-14,27.62,81.8008,78.2775,69.7456,39.7574,128.5620,21.4286,100.0000,-944462596.0000,-7162092436.2347,20.7496,20.7533
2010-12-15,27.85,80.1639,77.7948,72.7881,42.1069,165.7034,14.2857,100.0000,-874828396.0000,-7134844271.0173,20.9010,20.8480
2010-12-16,27.9875,90.5820,84.1822,75.6344,44.2214,143.6940,7.1429,100.0000,-817148196.0000,-7078038013.4415,21.0185,20.9578
2010-12-17,27.9025,88.3314,86.3591,77.4570,46.3510,110.4350,0.0000,100.0000,-904604696.0000,-7087040888.4415,21.1043,21.0702
2010-12-20,27.81,81.8483,86.9206,77.8029,47.5105,74.1725,0.0000,92.8571,-957415696.0000,-7095558791.6674,21.1831,21.1663
2010-12-21,28.07,78.1179,82.7659,73.6190,48.9671,90.7038,0.0000,100.0000,-919262696.0000,-7071462160.0884,21.2426,21.2309
2010-12-22,28.1875,75.3578,78.4413,75.9210,50.8812,113.5758,0.0000,100.0000,-877010396.0000,-7071965163.6598,21.3338,21.3062
2010-12-23,28.3,81.9732,78.4830,74.1243,52.3785,107.2853,7.1429,92.8571,-852107896.0000,-7049829608.1043,21.3871,21.3622
2010-12-24,,,,,,,,,,,,
2010-12-27,28.07,70.5205,75.9505,76.4468,52.7929,60.1541,0.0000,85.7143,-873760696.0000,-7045769708.1043,21.4590,21.4291
2010-12-28,28.01,59.7801,70.7579,69.5144,53.1660,45.9227,7.1429,78.5714,-896802896.0000,-7057839431.9138,21.5131,21.4628
2010-12-29,27.97,36.8456,55.7154,68.1412,52.4852,1.9116,0.0000,71.4286,-916305396.0000,-7062715056.9138,21.5618,21.4861
2010-12-30,27.85,23.3772,40.0010,67.1585,50.6063,-80.6812,0.0000,64.2857,-937091496.0000,-7069643756.9138,21.5919,21.5024
2010-12-31,27.91,26.7307,28.9845,61.2680,47.3485,-108.2030,0.0000,57.1429,-912339496.0000,-7046598791.3966,21.5950,21.4989
2011-03-01,27.98,12.9572,20.1545,34.6539,23.4726,-145.9436,100.0000,0.0000,-1124633596.0000,-7040816295.3472,20.8595,20.8963
2011-04-01,28.0875,34.7985,36.0018,46.2122,23.9579,-38.4693,14.2857,64.2857,-1270361996.0000,-7331866174.8793,19.8202,19.8460
2011-05-01,28.0,,,,,,,,,,,
2011-06-01,28.82,65.6071,64.9714,53.1871,19.4801,28.9922,57.1429,0.0000,-1647070696.0000,-7288413856.5302,19.2211,19.3382
2011-07-01,28.6,91.6423,89.5444,72.8501,27.6972,111.5318,21.4286,100.0000,-1419087996.0000,-7106159963.5577,19.4941,19.6291
2011-10-01,28.22,,,,,,,,,,,
2011-11-01,28.11,38.9677,56.4080,38.9889,17.5230,-219.9037,100.0000,14.2857,-1320064996.0000,-6611962459.4322,21.2718,21.1323
2011-12-01,28.55,82.0894,67.9805,49.7377,21.1334,66.8672,71.4286,21.4286,-1449253996.0000,-6646579383.2557,19.9345,20.0701
2011-01-13,28.19,41.9453,46.5201,62.3061,42.5965,5.6015,35.7143,64.2857,-971543496.0000,-6859753661.8653,21.7364,21.7512
2011-01-14,28.3,50.5691,46.7098,53.9582,41.6832,-9.1031,28.5714,57.1429,-908855096.0000,-6818405993.7801,21.7580,21.7418
2011-01-17,,,,,,,,,,,,
2011-01-18,28.66,57.4573,49.9906,56.0518,42.1826,92.3947,21.4286,50.0000,-855532396.0000,-6779302680.4468,21.7665,21.7453
2011-01-19,28.47,71.7281,59.9182,63.0521,42.6320,61.8504,14.2857,42.8571,-905538296.0000,-6780522336.5444,21.8067,21.7903
2011-01-20,28.3525,70.3815,66.5223,63.9039,41.7597,-4.1173,7.1429,35.7143,-964151896.0000,-6777033431.7825,21.8531,21.8328
2011-01-21,28.02,44.6787,62.2628,60.0579,40.0289,-78.7804,0.0000,28.5714,-1022232196.0000,-6835113731.7825,21.8809,21.8535
2011-01-24,28.38,39.5221,51.5274,47.8888,39.1124,8.7424,14.2857,21.4286,-970184396.0000,-6815938226.5193,21.8330,21.8170
2011-01-25,28.45,43.9732,42.7247,51.3478,38.2875,20.2564,7.1429,14.2857,-927747796.0000,-6773501626.5193,21.8237,21.8040
2011-01-26,28.78,65.8889,49.7947,60.3616,39.6416,192.7316,0.0000,100.0000,-853118996.0000,-6762840369.3765,21.8477,21.8454
2011-01-27,28.87,68.5102,59.4574,65.0310,41.9527,173.7487,0.0000,100.0000,-706180396.0000,-6794651818.8610,21.8964,21.9130
2011-01-28,27.751,51.2797,61.8929,67.5936,38.2069,-115.0995,100.0000,92.8571,-847429796.0000,-6878447071.0232,21.9400,21.9887
2011-01-31,27.725,29.9300,49.9066,41.4240,34.7170,-178.4479,100.0000,85.7143,-912458796.0000,-6860835050.1898,21.9161,21.8925
2011-01-02,27.9925,,,,,,,,,,,
2011-02-02,27.94,22.8350,24.0316,45.0869,30.1005,-60.4558,85.7143,71.4286,-895472096.0000,-6838783386.2768,21.8473,21.7754
2011-03-02,27.65,9.0545,15.5531,27.0781,24.9580,-167.4908,100.0000,0.0000,-1173291796.0000,-7078415813.5290,20.7872,20.7873
2011-04-02,27.77,,,,,,,,,,,
2011-07-02,28.1975,,,,,,,,,,,
2011-08-02,28.2825,21.0178,36.8637,51.9457,31.3263,-97.2222,21.4286,64.2857,-1154151896.0000,-6901133927.0187,21.3947,21.3062
2011-09-02,27.97,65.8054,82.2418,54.3741,30.9089,40.3439,35.7143,92.8571,-1456858996.0000,-6840826416.4942,19.8794,20.1104
2011-10-02,27.5,,,,,,,,,,,
2011-11-02,27.25,22.4820,42.3636,37.6236,19.9975,-157.5709,100.0000,7.1429,-1266531896.0000,-6599114515.4322,21.1718,21.0265
2011-02-14,27.23,18.1057,34.7118,33.3080,22.5685,-154.1064,100.0000,14.2857,-1081798296.0000,-6853105489.4027,21.5123,21.5161
2011-02-15,26.96,15.7647,21.2451,33.2405,21.9905,-103.9930,92.8571,7.1429,-1125914796.0000,-6894900068.3500,21.4660,21.4258
2011-02-16,27.02,22.9536,18.9413,33.5727,22.6433,-110.4611,100.0000,0.0000,-1055096896.0000,-6839149806.6479,21.4104,21.3534
2011-02-17,27.21,35.6812,24.7999,32.1507,21.7096,-48.5437,92.8571,0.0000,-997889596.0000,-6821738889.2566,21.3459,21.2828
2011-02-18,27.06,51.2690,36.6346,37.9876,20.8693,-52.8351,85.7143,42.8571,-1066557396.0000,-6846708998.3475,21.3142,21.2477
2011-02-21,,,,,,,,,,,,
2011-02-22,26.59,42.1008,43.0170,31.4182,21.7281,-107.6198,100.0000,35.7143,-1127446396.0000,-6892900653.5199,21.2477,21.1695
2011-02-23,26.59,28.3323,40.5674,27.6265,22.7699,-129.9162,100.0000,28.5714,-1127446396.0000,-6908309376.7757,21.1386,21.0701
2011-02-24,26.77,20.4756,30.3029,31.6588,22.5706,-76.5433,92.8571,21.4286,-1062952196.0000,-6910612741.0614,21.0310,21.0044
2011-02-25,26.55,22.8587,23.8889,40.6734,22.3912,-93.6011,85.7143,14.2857,-1115958496.0000,-6951839863.2837,20.9645,20.9888
2011-02-28,26.58,24.6476,22.6606,36.3343,22.2298,-82.3248,78.5714,7.1429,-1064578596.0000,-6982667803.2837,20.8941,20.9450
2011-01-03,26.16,42.1735,30.7605,67.8047,45.9681,17.2061,0.0000,50.0000,-858895696.0000,-7075376222.1658,21.6050,21.5311
2011-02-03,26.0775,22.9286,21.6978,45.9245,27.5064,-94.8245,78.5714,64.2857,-955812196.0000,-6868251807.2070,21.8060,21.7454
2011-03-03,26.2,7.4526,9.8214,32.1251,26.0634,-109.5399,92.8571,0.0000,-1105020296.0000,-7134274313.5290,20.7258,20.7193
2011-04-03,25.9525,,,,,,,,,,,
2011-07-03,25.72,,,,,,,,,,,
2011-08-03,25.91,22.9123,29.1162,48.9618,29.5998,-123.9344,14.2857,57.1429,-1089570696.0000,-6856423865.4802,21.3595,21.2491
2011-09-03,25.89,,,,,,,,,,,
2011-10-03,25.41,18.5116,34.3814,37.7666,17.6850,-96.6580,100.0000,35.7143,-1442511396.0000,-6822423178.1928,20.2542,20.1414
2011-11-03,25.68,27.4605,29.6367,41.1833,20.4592,-61.1467,92.8571,0.0000,-1200695796.0000,-6545248615.4322,21.0915,20.9599
2011-03-14,25.69,31.0459,29.3782,24.5751,40.2828,-87.5884,85.7143,0.0000,-1191847496.0000,-7145496365.6541,20.1661,20.1464
2011-03-15,25.39,42.1373,33.5490,19.6100,42.2167,-143.8626,100.0000,7.1429,-1267914796.0000,-7095324316.7179,20.0480,20.0282
2011-03-16,24.79,33.3146,35.4992,25.3335,44.6278,-174.8435,100.0000,0.0000,-1368640196.0000,-7159117070.0512,19.9788,19.9512
2011-03-17,24.78,19.2482,31.5667,23.2330,46.7979,-134.2143,92.8571,0.0000,-1431137196.0000,-7213635729.6257,19.8855,19.8656
2011-03-18,24.8,9.6866,20.7498,23.2330,48.7509,-100.2983,85.7143,0.0000,-1345650496.0000,-7298182769.4844,19.7953,19.7956
2011-03-21,25.33,30.6268,19.8539,28.7063,46.8214,-6.3778,78.5714,0.0000,-1298772396.0000,-7305814088.0890,19.7215,19.7553
2011-03-22,25.295,50.5556,30.2896,33.9395,45.0849,-0.2002,71.4286,7.1429,-1329667996.0000,-7319246957.6542,19.6849,19.7392
2011-03-23,25.54,77.4720,52.8848,32.3981,42.3171,46.2998,64.2857,0.0000,-1285698996.0000,-7289593446.0263,19.6398,19.7162
2011-03-24,25.81,84.8658,70.9644,46.6327,38.1294,114.4878,57.1429,7.1429,-1247002296.0000,-7263447027.1074,19.6383,19.7497
2011-03-25,25.62,81.6713,81.3364,55.8461,34.8524,106.9591,50.0000,0.0000,-1304032096.0000,-7310971860.4408,19.6787,19.8237
2011-03-28,25.41,61.0079,75.8483,48.2702,32.1582,53.0144,42.8571,0.0000,-1353005296.0000,-7351302731.0290,19.6919,19.8461
2011-03-29,25.49,42.9600,61.8797,40.9541,30.1994,29.8884,35.7143,0.0000,-1312241796.0000,-7321656549.2108,19.7121,19.8192
2011-03-30,25.61,39.2741,47.7473,48.0609,27.3099,67.0705,28.5714,78.5714,-1270242496.0000,-7321656549.2108,19.7417,19.8339
2011-03-31,25.39,33.9327,38.7222,48.0609,25.4488,7.8825,21.4286,71.4286,-1333476196.0000,-7366292102.1520,19.7837,19.8460
2011-01-04,25.48,65.3137,44.7393,62.6367,44.0101,11.4710,0.0000,42.8571,-804490096.0000,-7049023509.6658,21.6043,21.5420
2011-04-04,25.55,38.7424,35.8245,44.0600,21.6381,11.8892,7.1429,57.1429,-1234928296.0000,-7327614130.8793,19.8412,19.8346
2011-05-04,25.78,32.0088,36.7692,50.3618,16.7196,23.2932,21.4286,71.4286,-1351900996.0000,-7184010760.8993,20.1591,20.1288
2011-06-04,26.15,,,,,,,,,,,
2011-07-04,26.2,,,,,,,,,,,
2011-08-04,26.07,10.6742,18.2014,43.4193,29.8151,-181.9741,100.0000,50.0000,-1182520196.0000,-6947395716.5441,21.3195,21.1598
2011-11-04,25.98,38.7492,29.5639,44.6905,20.8747,-70.4930,85.7143,14.2857,-1237244996.0000,-6536111315.4322,21.0309,20.9255
2011-12-04,25.64,,,,,,,,,,,
2011-04-13,25.63,21.6354,44.0695,45.2041,20.2051,-33.0604,21.4286,64.2857,-1198800096.0000,-7396885680.4250,20.0874,20.0840
2011-04-14,25.42,16.8440,26.9688,39.5344,20.6980,-122.0520,100.0000,57.1429,-1254039996.0000,-7347958911.8536,20.0734,20.0251
2011-04-15,25.37,20.9426,19.8074,40.9652,20.2653,-103.7874,92.8571,50.0000,-1319120396.0000,-7347958911.8536,20.0680,19.9827
2011-04-18,25.08,27.7245,21.8370,33.1264,21.7972,-148.2033,100.0000,42.8571,-1377165496.0000,-7331374597.5678,20.0408,19.8970
2011-04-19,25.15,30.9445,26.5372,31.2790,23.1759,-107.2599,92.8571,35.7143,-1338273096.0000,-7297425044.3906,19.9770,19.8128
2011-04-20,25.76,49.9819,36.2170,48.5081,21.8934,27.8808,85.7143,28.5714,-1276664496.0000,-7296167726.0232,19.9428,19.8202
2011-04-21,25.52,60.3804,47.1023,54.3902,20.0371,6.7583,78.5714,21.4286,-1323556796.0000,-7314747693.9478,19.9119,19.8616
2011-04-22,,,,,,,,,,,,
2011-04-25,25.61,71.0938,60.4854,48.7030,18.2699,5.6868,71.4286,14.2857,-1290031696.0000,-7283617243.9478,19.8645,19.8630
2011-04-26,26.19,72.0359,67.8367,52.9784,19.5933,154.6524,64.2857,100.0000,-1220831696.0000,-7259352308.8828,19.8295,19.8896
2011-04-27,26.38,82.7177,75.2825,63.4956,20.7843,154.6006,57.1429,92.8571,-1168142696.0000,-7210716308.8828,19.8661,19.9904
2011-04-28,26.71,89.3881,81.3806,65.9158,23.0715,154.5306,50.0000,100.0000,-1087942696.0000,-7185120564.2020,19.9290,20.0956
2011-04-29,25.92,73.9988,82.0349,67.2719,20.8306,37.4727,42.8571,92.8571,-1407260596.0000,-7225035301.7020,20.0169,20.1943
2011-02-05,25.66,,,,,,,,,,,
2011-03-05,25.81,,,,,,,,,,,
2011-04-05,26.06,52.1346,41.8919,54.8627,22.2419,167.0135,0.0000,100.0000,-1161277196.0000,-7387874121.7883,19.8816,19.8777
2011-05-05,25.79,36.5842,32.5952,54.1377,16.0117,-23.9401,14.2857,64.2857,-1407500996.0000,-7209030760.8993,20.1988,20.1509
2011-06-05,25.87,,,,,,,,,,,
2011-09-05,25.83,,,,,,,,,,,
2011-10-05,25.67,45.6886,28.2313,48.4735,16.7918,90.6645,92.8571,21.4286,-1264964696.0000,-6703057668.6884,19.8888,19.9683
2011-11-05,25.36,,,,,,,,,,,
2011-12-05,25.32,73.5145,77.3877,53.8171,17.8758,125.7704,57.1429,7.1429,-1444729396.0000,-6666291855.7194,19.9250,20.1733
2011-05-13,25.03,14.1384,24.4998,40.2658,14.3721,-150.1377,100.0000,21.4286,-1733815396.0000,-7208195046.6604,19.9757,19.9260
2011-05-16,24.57,10.9163,16.8509,35.1648,16.3494,-164.3610,100.0000,14.2857,-1825166296.0000,-7277108883.5026,19.8995,19.8309
2011-05-17,24.52,11.1789,12.0779,29.8385,18.3390,-127.5373,100.0000,7.1429,-1742284196.0000,-7263616448.6188,19.8182,19.6957
2011-05-18,24.69,23.5753,15.2235,33.5813,19.8636,-94.2152,100.0000,0.0000,-1688353096.0000,-7220691695.5576,19.7280,19.6043
2011-05-19,24.715,38.9578,24.5707,41.7635,20.2928,-58.3772,92.8571,0.0000,-1650569496.0000,-7215720169.2418,19.6473,19.5750
2011-05-20,24.49,44.3154,35.6162,39.5635,20.9257,-63.1232,85.7143,14.2857,-1696020996.0000,-7250601552.9628,19.5549,19.5326
2011-05-23,24.17,34.7690,39.3474,32.1753,22.9483,-130.2826,100.0000,7.1429,-1748713496.0000,-7236230871.1446,19.4436,19.4253
2011-05-24,24.15,22.3639,33.8161,32.0450,24.4721,-118.1529,92.8571,0.0000,-1796405296.0000,-7241953887.1446,19.3642,19.3361
2011-05-25,24.19,16.4706,24.5345,31.6179,25.6840,-93.8159,85.7143,7.1429,-1761501096.0000,-7262896407.1446,19.2614,19.2588
2011-05-26,24.67,32.3137,23.7161,37.1975,23.7703,56.5594,78.5714,0.0000,-1683484496.0000,-7263995232.4967,19.1960,19.2213
2011-05-27,24.76,51.9412,33.5752,46.1483,22.0480,100.5438,71.4286,0.0000,-1633233496.0000,-7270025352.4967,19.1619,19.2374
2011-05-30,,,,,,,,,,,,
2011-05-31,25.01,77.3660,53.8736,52.5269,21.2430,123.5775,64.2857,0.0000,-1573037196.0000,-7226550246.9411,19.1745,19.2905
2011-01-06,24.43,82.6652,73.1142,64.8493,42.6140,252.3297,71.4286,100.0000,-775462496.0000,-6912249995.2719,21.6104,21.5677
2011-02-06,24.22,,,,,,,,,,,
2011-03-06,23.905,,,,,,,,,,,
2011-06-06,24.01,9.1839,21.5501,35.2401,19.4087,-85.6936,100.0000,78.5714,-1704477496.0000,-7365533139.0124,19.1029,19.1445
2011-07-06,24.06,91.4821,91.9755,70.7239,33.1471,91.8218,7.1429,100.0000,-1332538496.0000,-7065414614.9723,19.7586,19.8725
2011-08-06,23.94,,,,,,,,,,,
2011-09-06,23.96,41.6923,64.5667,47.2207,28.3741,-10.2122,28.5714,85.7143,-1511788296.0000,-6804206883.1608,19.9408,20.0615
2011-10-06,23.705,77.9071,48.0298,53.2863,15.4794,127.9977,85.7143,14.2857,-1209853296.0000,-6657393937.2598,19.9361,20.0455
2011-06-13,24.04,37.4206,28.2831,32.6359,20.2655,-42.2972,92.8571,42.8571,-1664445896.0000,-7372621933.1580,18.9621,18.8839
2011-06-14,24.22,47.4718,35.1397,48.1456,18.4528,64.9087,85.7143,35.7143,-1621551396.0000,-7405617702.3887,18.9105,18.9074
2011-06-15,23.74,49.5704,44.8209,41.8482,18.9798,-106.2802,100.0000,28.5714,-1670961596.0000,-7434682525.9182,18.8330,18.8839
2011-06-16,23.995,40.6121,45.8848,37.3275,18.8797,-40.2861,100.0000,21.4286,-1613777496.0000,-7404184339.2515,18.7751,18.8291
2011-06-17,24.26,42.7831,44.3219,48.8661,17.5762,113.1663,92.8571,14.2857,-1530457096.0000,-7341694039.2515,18.7884,18.8511
2011-06-20,24.47,66.8544,50.0832,47.8253,17.0400,163.5143,85.7143,7.1429,-1476118696.0000,-7328652823.2515,18.7978,18.8621
2011-06-21,24.76,83.0579,64.2318,55.2402,17.3939,162.0864,78.5714,0.0000,-1426409996.0000,-7300556601.5124,18.8314,18.9208
2011-06-22,24.65,85.1894,78.3672,56.7994,17.7124,121.8664,71.4286,92.8571,-1470697296.0000,-7320687192.4214,18.8862,18.9802
2011-06-23,24.63,82.7479,83.6651,52.7184,16.1331,62.0424,64.2857,85.7143,-1530167696.0000,-7266503050.1992,18.9198,19.0061
2011-06-24,24.3,58.8361,75.5912,54.3140,14.7635,17.3808,57.1429,78.5714,-1631554896.0000,-7304161153.0564,18.9582,19.0372
2011-06-27,25.2,57.7971,66.4604,47.2299,16.6376,144.0279,50.0000,100.0000,-1539510696.0000,-7251029948.1783,18.9926,19.0229
2011-06-28,25.8,64.1970,60.2767,66.0382,19.4090,195.5747,42.8571,100.0000,-1458478596.0000,-7195586932.3888,19.0709,19.1633
2011-06-29,25.62,85.0834,69.0258,70.5128,21.9033,139.6170,35.7143,92.8571,-1524529596.0000,-7163505018.1031,19.2047,19.3366
2011-06-30,26.0,91.9075,80.3960,70.8253,24.7750,133.5020,28.5714,100.0000,-1471994196.0000,-7110969618.1031,19.3604,19.4826
2011-01-07,26.02,80.5552,78.1947,76.4983,43.6682,170.4639,64.2857,92.8571,-849224496.0000,-6880637709.5576,21.6622,21.6703
2011-04-07,,75.6743,64.5526,63.1999,24.2734,135.5649,0.0000,92.8571,-1049561096.0000,-7341877324.1347,19.9856,20.0121
2011-05-07,26.03,,,,,,,,,,,
2011-06-07,26.33,15.0028,12.3100,36.4303,19.3774,-73.4946,92.8571,71.4286,-1663364896.0000,-7357919694.5680,19.0935,19.0907
2011-07-07,26.77,91.0539,91.7794,76.2189,36.5241,122.7932,0.0000,100.0000,-1280591996.0000,-7035445480.3569,19.9065,20.0278
2011-08-07,26.92,,,,,,,,,,,
2011-11-07,26.63,65.4089,43.8729,41.3628,19.4643,6.2677,78.5714,7.1429,-1194655296.0000,-6495990583.5482,20.9640,20.8730
2011-12-07,26.54,74.5603,73.5907,51.1217,15.7230,64.0684,42.8571,0.0000,-1553571696.0000,-6679224989.6561,20.0320,20.2525
2011-07-13,26.63,56.5893,71.3637,75.6259,45.1308,71.3982,14.2857,78.5714,-1272728596.0000,-7020599757.0076,20.5191,20.4523
2011-07-14,26.47,40.5261,56.7265,75.8896,45.2765,44.3756,7.1429,100.0000,-1319110896.0000,-7051283432.3922,20.5903,20.5206
2011-07-15,26.78,43.4624,46.8592,69.6138,45.4077,62.1241,0.0000,92.8571,-1269978496.0000,-7034121843.2736,20.6474,20.5552
2011-07-18,26.59,43.0249,42.3378,72.3262,43.8385,11.3588,0.0000,85.7143,-1314480396.0000,-7032731158.8986,20.7022,20.6063
2011-07-19,27.54,67.4751,51.3208,75.1040,44.6097,259.9026,0.0000,100.0000,-1227749796.0000,-6966170465.8753,20.7578,20.6736
2011-07-20,27.06,64.9082,58.4694,80.7190,45.3038,127.4325,0.0000,92.8571,-1277545196.0000,-6994432719.9294,20.8603,20.7956
2011-07-21,27.095,70.4106,67.5980,71.5616,43.7150,66.9890,0.0000,85.7143,-1195807796.0000,-6965948474.4748,20.9033,20.8613
2011-07-22,27.53,70.1691,68.4960,65.3805,43.0302,101.9573,0.0000,78.5714,-1119427196.0000,-6893079626.1990,20.9283,20.8894
2011-07-25,27.91,80.0121,73.5306,71.4660,43.7321,156.2529,0.0000,100.0000,-1010944796.0000,-6827990186.1990,20.9784,20.9693
2011-07-26,28.08,91.7271,80.6361,77.5929,44.4792,157.1138,0.0000,100.0000,-936308296.0000,-6779936549.2127,21.0778,21.1144
2011-07-27,27.33,76.2124,82.6505,78.1514,41.9324,56.5022,50.0000,92.8571,-1007796996.0000,-6827747463.2254,21.1779,21.2416
2011-07-28,27.72,70.7090,79.5495,61.4238,39.9117,70.8430,42.8571,85.7143,-924035596.0000,-6812163946.9463,21.2304,21.2617
2011-07-29,27.4,46.1547,64.3587,64.6968,38.0930,19.6763,35.7143,78.5714,-1028430396.0000,-6851601982.5019,21.3125,21.3109
2011-01-08,27.27,,,,,,,,,,,
2011-02-08,26.8,75.5428,51.8736,50.8563,23.4563,24.7280,57.1429,42.8571,-811514896.0000,-6790685045.7755,21.7318,21.6594
