Date,INTC.O,SlowK,SlowD,RSI,ADX,CCI,Aroon Down,Aroon Up,OBV,Chaikin A/D,SMA,EMA
2010-10-26,20.04,90.1406,89.2683,58.4565,37.1468,109.4704,64.2857,100.0000,344691258.0000,-5247420417.9376,13.1020,13.1341
2010-10-27,20.19,92.6860,90.7802,61.3042,38.5857,105.2492,57.1429,100.0000,392843158.0000,-5201737846.1428,13.0987,13.1736
2010-10-28,20.47,94.1254,92.3173,67.6415,40.9700,132.7548,50.0000,100.0000,463987158.0000,-5147333610.8486,13.1643,13.2497
2010-10-29,20.05,76.4890,87.7668,70.0627,43.1992,89.3037,42.8571,100.0000,403212758.0000,-5199268098.1214,13.2320,13.3315
2010-01-11,20.57,61.3348,61.2674,67.5852,29.7887,113.9171,7.1429,100.0000,58686968.0000,-5645641775.7559,13.5301,13.5173
2010-02-11,20.34,80.5083,67.8871,45.0509,30.0496,151.0008,64.2857,0.0000,69458468.0000,-5858395704.7507,12.9128,12.9800
2010-03-11,20.48,85.9566,75.5099,63.7263,18.8555,143.8300,28.5714,92.8571,325343468.0000,-5644186927.0645,13.7229,13.7289
2010-04-11,20.97,,,,,,,,,,,
2010-05-11,21.24,71.3059,55.8794,44.5306,41.3944,0.2915,78.5714,21.4286,229371468.0000,-5151057310.1435,14.9859,14.9419
2010-08-11,21.23,23.5452,31.9942,29.9562,23.7368,-212.9327,100.0000,0.0000,-184464132.0000,-5199340489.1045,13.7844,13.7230
2010-09-11,21.16,,,,,,,,,,,
2010-10-11,21.04,68.6924,52.3135,63.8968,45.1084,140.5189,14.2857,57.1429,22678658.0000,-5288141944.9252,12.9627,12.9393
2010-11-11,21.21,64.6583,72.0022,58.2744,52.4092,40.5104,14.2857,78.5714,490864958.0000,-5060320025.8259,13.9981,13.9793
2010-12-11,21.53,,,,,,,,,,,
2010-11-15,21.295,68.7928,66.5188,71.4949,50.1574,84.8260,0.0000,92.8571,541450458.0000,-5118410534.9926,14.1737,14.1683
2010-11-16,21.07,59.3915,64.7631,59.2407,46.5948,-6.2118,0.0000,85.7143,478560358.0000,-5120023101.6593,14.2174,14.1857
2010-11-17,21.08,47.4868,58.5570,56.9466,43.3885,-35.3104,7.1429,78.5714,522822458.0000,-5118496822.3489,14.2633,14.1865
2010-11-18,21.015,32.6165,46.4983,57.4459,40.5970,-57.8358,0.0000,71.4286,453975458.0000,-5146465916.0989,14.2897,14.1907
2010-11-19,21.135,29.7573,36.6202,55.5373,37.8087,-44.9430,7.1429,64.2857,503109658.0000,-5117292484.8489,14.2870,14.1844
2010-11-22,21.25,46.5695,36.3144,54.2847,35.7394,-9.8355,0.0000,57.1429,543438258.0000,-5083013174.8489,14.2586,14.1731
2010-11-23,21.0875,61.4116,45.9128,56.8843,33.3297,-50.8495,0.0000,50.0000,498582058.0000,-5067149396.8001,14.2478,14.1786
2010-11-24,21.3875,75.8431,61.2747,60.7907,32.9822,81.9627,35.7143,42.8571,541031758.0000,-5063435048.0501,14.2532,14.2064
2010-11-25,,,,,,,,,,,,
2010-11-26,21.33,68.2554,68.5034,60.9977,32.1008,33.6906,28.5714,35.7143,521884258.0000,-5054303163.4348,14.2903,14.2304
2010-11-29,21.33,71.3816,71.8267,57.9392,31.4370,61.2777,21.4286,28.5714,474996358.0000,-5041515554.3439,14.2708,14.2390
2010-11-30,21.1575,61.2939,66.9770,58.7060,30.3807,10.7973,14.2857,21.4286,422589858.0000,-5054047543.4743,14.2390,14.2496
2010-01-12,21.48,59.8032,60.2914,60.3627,27.4632,-17.9461,0.0000,92.8571,-11271432.0000,-5654252040.3712,13.5602,13.5448
2010-02-12,21.7,83.0795,76.3249,52.3606,28.9467,200.9621,57.1429,100.0000,160567368.0000,-5817447884.5260,12.9121,13.0158
2010-03-12,21.69,90.4816,83.7102,66.8448,20.4785,129.9090,21.4286,100.0000,364927968.0000,-5646270321.8013,13.7698,13.7906
2010-06-12,21.7,,,,,,,,,,,
2010-07-12,21.58,89.0476,84.9646,50.3992,22.8075,126.4034,64.2857,0.0000,-139795532.0000,-5054992992.3526,13.1754,13.3310
2010-08-12,21.82,13.3368,22.9809,26.5514,26.4291,-134.9963,100.0000,14.2857,-97883532.0000,-5187352406.0275,13.6465,13.5628
2010-09-12,21.81,,,,,,,,,,,
2010-10-12,21.91,87.2420,70.4940,65.3024,46.0649,127.9729,7.1429,50.0000,117422058.0000,-5209189111.5919,12.9855,12.9801
2010-12-13,21.5,47.0495,56.5164,69.7351,34.7863,-17.0102,7.1429,85.7143,427783658.0000,-5131256440.1978,14.6380,14.6563
2010-12-14,21.47,37.7422,50.5065,48.6842,31.3931,-149.6641,0.0000,78.5714,386084358.0000,-5118425886.3516,14.6528,14.6181
2010-12-15,21.28,14.6652,33.1523,47.3815,28.3292,-174.2762,21.4286,71.4286,343382958.0000,-5161127286.3516,14.6454,14.5807
2010-12-16,21.3,9.5238,20.6437,47.3815,25.8287,-133.4026,14.2857,64.2857,378607858.0000,-5170259667.8331,14.6353,14.5501
2010-12-17,21.46,11.2554,11.8148,46.1616,23.8586,-72.9823,7.1429,57.1429,435745958.0000,-5128704686.0149,14.6137,14.5202
2010-12-20,21.23,14.0332,11.6041,49.0753,21.5335,-90.6428,0.0000,50.0000,401534058.0000,-5153991742.5367,14.5988,14.5055
2010-12-21,21.1,13.4560,12.9149,45.0151,20.5127,-107.4743,100.0000,42.8571,367431758.0000,-5180914610.9577,14.5604,14.4788
2010-12-22,20.89,8.2866,11.9253,36.1527,21.4770,-152.6549,100.0000,35.7143,318224858.0000,-5192630539.5291,14.5104,14.4177
2010-12-23,20.84,11.4160,11.0529,33.6243,22.9574,-148.3296,100.0000,28.5714,290264058.0000,-5185004866.8019,14.4314,14.3541
2010-12-24,,,,,,,,,,,,
2010-12-27,20.84,17.9484,12.5504,31.6143,24.5600,-120.7599,100.0000,21.4286,290264058.0000,-5169944242.9924,14.3531,14.2911
2010-12-28,20.88,26.3924,18.5856,34.5140,25.1421,-79.0255,92.8571,14.2857,311433658.0000,-5161227348.8747,14.2721,14.2469
2010-12-29,20.94,44.0625,29.4678,40.5797,24.1895,-37.7387,85.7143,7.1429,332282058.0000,-5168176815.5414,14.2410,14.2267
2010-12-30,21.02,64.6250,45.0266,41.0464,23.1126,-13.6232,78.5714,0.0000,351158058.0000,-5164401615.5414,14.2140,14.2114
2010-12-31,21.03,81.7168,63.4681,45.0462,22.1433,-3.8152,71.4286,7.1429,366901758.0000,-5156529765.5414,14.1927,14.2091
2011-03-01,20.85,49.4001,42.9278,51.5836,13.6223,-45.2033,71.4286,57.1429,140683358.0000,-4867145388.3315,14.7344,14.7105
2011-04-01,21.15,39.4890,48.2393,46.0663,24.0323,-174.1323,100.0000,0.0000,-160201442.0000,-4956732538.1397,13.8038,13.8555
2011-05-01,20.94,,,,,,,,,,,
2011-06-01,20.77,21.0742,18.8204,43.0182,31.1240,-103.2206,100.0000,35.7143,648946858.0000,-4265886604.0416,15.6877,15.5927
2011-07-01,20.66,81.5400,69.2762,60.4588,26.3345,227.7101,71.4286,100.0000,693823458.0000,-4475862987.2969,14.7355,14.8260
2011-10-01,20.69,,,,,,,,,,,
2011-11-01,21.05,36.8029,64.0418,57.9691,32.6148,-72.7208,7.1429,78.5714,795529558.0000,-4186748210.8713,16.8675,16.7782
2011-12-01,21.3025,91.2371,72.6384,62.1147,21.3951,107.5838,71.4286,28.5714,814056058.0000,-4080805668.3101,16.6258,16.7290
2011-01-13,21.29,92.2036,74.5361,58.3160,23.1857,102.6171,71.4286,92.8571,195815158.0000,-4918869321.3929,14.1630,14.1873
2011-01-14,21.08,84.5440,83.9231,61.0717,21.9241,66.7737,64.2857,100.0000,40926358.0000,-4998034708.0596,14.1843,14.2282
2011-01-17,,,,,,,,,,,,
2011-01-18,21.0825,68.8647,81.8708,48.4244,20.9945,32.9260,57.1429,92.8571,96198458.0000,-4992720083.0596,14.1857,14.2224
2011-01-19,21.01,41.6503,65.0197,49.8664,20.1578,22.3086,50.0000,85.7143,52859458.0000,-5007166416.3929,14.1823,14.2226
2011-01-20,20.95,35.4003,48.6384,45.2935,21.4849,-36.3889,42.8571,78.5714,-3311342.0000,-4950995616.3929,14.1654,14.2068
2011-01-21,20.82,26.9444,34.6650,45.7189,21.7815,-28.6478,35.7143,71.4286,-67008942.0000,-5009154294.6538,14.1843,14.1951
2011-01-24,21.24,55.4167,39.2538,49.2286,20.2753,52.3346,28.5714,64.2857,15366758.0000,-4926778594.6538,14.2059,14.1954
2011-01-25,21.55,74.2982,52.2198,58.5373,19.7861,159.4378,21.4286,100.0000,87693958.0000,-4861684114.6538,14.2444,14.2263
2011-01-26,21.75,95.5074,75.0741,70.3686,20.9091,207.5483,14.2857,100.0000,144890058.0000,-4875070435.9304,14.3079,14.3117
2011-01-27,21.75,89.9027,86.5694,69.9162,22.1106,142.5652,7.1429,100.0000,144890058.0000,-4893091911.7924,14.3410,14.3803
2011-01-28,21.46,74.7628,86.7243,69.9570,20.9330,67.6189,0.0000,92.8571,89696958.0000,-4925798934.0147,14.3748,14.4367
2011-01-31,21.46,60.9713,75.2123,59.8970,19.6559,19.7496,0.0000,85.7143,89696958.0000,-4888567663.5229,14.3883,14.4569
2011-01-02,21.48,,,,,,,,,,,
2011-02-02,21.56,51.6484,54.1153,56.8487,16.7138,49.9230,35.7143,71.4286,197596058.0000,-4903203069.4752,14.4471,14.4722
2011-03-02,21.57,41.5965,45.0803,46.9769,12.4419,-34.7172,64.2857,50.0000,192875658.0000,-4888022308.3315,14.7303,14.6870
2011-04-02,21.68,,,,,,,,,,,
2011-07-02,21.69,,,,,,,,,,,
2011-08-02,21.635,12.8107,18.3483,41.0250,17.6308,-165.9428,100.0000,57.1429,329957958.0000,-4495398208.2469,15.5312,15.4286
2011-09-02,21.46,48.9766,71.0169,40.6525,36.9057,-28.6620,28.5714,7.1429,-87674042.0000,-4647709725.3866,13.7263,13.8592
2011-10-02,21.8,,,,,,,,,,,
2011-11-02,21.76,15.7449,39.6950,56.0784,29.7448,-91.5426,0.0000,71.4286,738903558.0000,-4176755387.3418,16.8682,16.7523
2011-02-14,21.57,70.8758,65.2311,61.3416,13.1599,39.2543,28.5714,64.2857,195432758.0000,-4816301196.3012,14.6426,14.6437
2011-02-15,21.45,51.4056,62.6714,53.7935,12.2456,-104.4622,21.4286,57.1429,144792558.0000,-4803172255.5605,14.6541,14.6398
2011-02-16,21.75,50.7193,57.6669,57.2966,12.8587,70.1037,14.2857,100.0000,200006658.0000,-4779859635.5605,14.6725,14.6477
2011-02-17,21.97,65.5398,55.8882,61.2828,14.3527,178.4651,7.1429,100.0000,250192158.0000,-4752836674.0220,14.6908,14.6678
2011-02-18,22.14,86.4227,67.5606,72.0774,16.3944,207.1636,0.0000,100.0000,305252658.0000,-4736318524.0220,14.7330,14.7350
2011-02-21,,,,,,,,,,,,
2011-02-22,21.81,79.3080,77.0901,65.1824,15.9833,83.2986,0.0000,92.8571,240737058.0000,-4778393915.3264,14.7473,14.7726
2011-02-23,21.15,53.7097,73.1468,54.7842,16.7813,-142.0925,100.0000,85.7143,157088758.0000,-4829054153.3545,14.7507,14.7725
2011-02-24,21.285,30.5242,54.5139,38.4342,17.4995,-132.6422,92.8571,78.5714,211585158.0000,-4810410648.0914,14.7215,14.6981
2011-02-25,21.86,35.1389,39.7909,50.0327,16.4049,32.0886,85.7143,71.4286,265060858.0000,-4784663088.8321,14.7276,14.6892
2011-02-28,21.47,44.2444,36.6358,55.1715,14.9931,-27.7654,78.5714,64.2857,198670758.0000,-4822802082.4491,14.7358,14.7104
2011-01-03,21.39,67.5145,71.2854,44.1131,22.6385,-42.2829,64.2857,0.0000,308677958.0000,-5184563447.0229,14.1724,14.2043
2011-02-03,21.49,63.8509,55.0752,60.6665,15.4618,69.0789,28.5714,64.2857,237442058.0000,-4881572383.7610,14.4909,14.4908
2011-03-03,21.79,51.1663,47.3876,52.8826,12.3384,32.4211,57.1429,42.8571,243379658.0000,-4877043177.8967,14.7364,14.6975
2011-04-03,21.56,,,,,,,,,,,
2011-07-03,21.21,,,,,,,,,,,
2011-08-03,21.13,21.0404,18.0320,38.0205,19.1181,-123.0196,100.0000,50.0000,395598258.0000,-4463636772.7630,15.4426,15.3434
2011-09-03,21.2,,,,,,,,,,,
2011-10-03,20.79,19.5426,41.1438,45.6121,29.5099,-190.7721,0.0000,71.4286,-114965742.0000,-4696037166.8414,15.2278,15.0914
2011-11-03,20.87,27.9756,26.8412,55.5515,27.5853,-61.2909,14.2857,64.2857,797201258.0000,-4122139647.3418,16.8766,16.7282
2011-03-14,20.84,19.8876,16.5508,33.0205,20.2176,-102.8592,92.8571,0.0000,52010058.0000,-4913582233.4877,14.4880,14.3933
2011-03-15,20.18,22.4326,19.7693,26.8896,23.8424,-168.1416,100.0000,50.0000,-28453942.0000,-4908553233.4877,14.3940,14.2802
2011-03-16,19.8075,17.2439,19.8547,24.5353,27.7187,-148.0676,100.0000,42.8571,-113266642.0000,-4968307635.7604,14.2994,14.1629
2011-03-17,19.9,11.8082,17.1615,24.4166,31.2073,-125.4095,92.8571,35.7143,-54218342.0000,-4981934166.5296,14.1878,14.0657
2011-03-18,19.93,13.8154,14.2892,23.9023,33.5690,-86.7706,85.7143,28.5714,19782958.0000,-5028178039.6729,14.0584,13.9812
2011-03-21,20.19,34.8639,20.1625,22.8337,33.6817,-49.8638,78.5714,21.4286,63175258.0000,-5018818916.1435,13.9366,13.9022
2011-03-22,20.145,51.1207,33.2667,34.2631,33.7831,-45.6306,71.4286,14.2857,17212458.0000,-4998835090.0565,13.8631,13.8722
2011-03-23,20.29,72.5366,52.8404,32.5417,32.6621,-16.4331,64.2857,7.1429,55137058.0000,-4976080330.0565,13.7957,13.8365
2011-03-24,20.38,75.4622,66.3732,46.4831,30.5387,37.6645,57.1429,0.0000,104515358.0000,-4982520977.8826,13.7664,13.8593
2011-03-25,20.37,76.8238,74.9409,41.6958,27.9909,64.8628,50.0000,0.0000,52036958.0000,-4991940177.8826,13.7439,13.8519
2011-03-28,20.34,66.7873,73.0244,45.8285,25.2712,119.8510,42.8571,7.1429,14927558.0000,-5026800523.3372,13.7290,13.8632
2011-03-29,20.28,55.0381,66.2164,41.8283,24.8907,3.1308,35.7143,0.0000,-44617642.0000,-4971096949.1436,13.7317,13.8514
2011-03-30,20.46,55.8824,59.2359,46.4139,23.3204,60.1590,28.5714,0.0000,9948058.0000,-4916531249.1436,13.7582,13.8604
2011-03-31,20.18,49.3464,53.4223,43.1392,22.8357,-40.8635,21.4286,0.0000,-77579942.0000,-4906353574.7250,13.7766,13.8516
2011-01-04,19.72,68.1974,72.4762,49.5692,21.2885,120.2658,57.1429,0.0000,383884158.0000,-5159494713.6895,14.1542,14.2140
2011-04-04,19.49,19.8990,36.2448,33.5036,25.7928,-214.1927,100.0000,64.2857,-229574242.0000,-4985112319.9578,13.7964,13.7857
2011-05-04,19.71,84.8917,87.2526,80.5792,51.7208,106.9021,7.1429,100.0000,845434958.0000,-4147539573.1562,15.1556,15.1392
2011-06-04,19.95,,,,,,,,,,,
2011-07-04,20.03,,,,,,,,,,,
2011-08-04,20.02,12.1777,15.3429,36.1115,21.8336,-157.9449,100.0000,42.8571,308854358.0000,-4548592138.7424,15.3964,15.2573
2011-11-04,20.12,36.7988,26.8398,60.0212,25.6417,-76.8361,7.1429,57.1429,750725258.0000,-4150478671.7321,16.9036,16.7402
2011-12-04,19.76,,,,,,,,,,,
2011-04-13,19.78,39.6883,59.0005,40.1839,24.2092,-38.2106,50.0000,14.2857,-75536142.0000,-4967258246.0454,13.6030,13.6253
2011-04-14,19.58,17.6305,39.1051,34.5509,25.9891,-133.1480,42.8571,7.1429,-128243042.0000,-4948283762.0454,13.5588,13.5788
2011-04-15,19.75,27.4013,28.2400,33.6767,26.7657,-60.0459,35.7143,0.0000,-83960042.0000,-4904000762.0454,13.5057,13.5358
2011-04-18,19.62,32.1250,25.7190,32.0976,27.8242,-97.2532,28.5714,7.1429,-130441442.0000,-4895986727.5627,13.4880,13.4919
2011-04-19,19.86,51.2678,36.9314,38.5056,26.6723,-5.9153,21.4286,0.0000,-49014942.0000,-4868844560.8960,13.4934,13.4734
2011-04-20,21.41,69.7626,51.0518,71.4433,28.2917,282.6404,14.2857,100.0000,125539558.0000,-4715236600.8960,13.5853,13.6488
2011-04-21,21.46,91.9996,71.0100,73.3006,29.8576,174.7016,7.1429,100.0000,203179658.0000,-4653124520.8960,13.6854,13.8146
2011-04-22,,,,,,,,,,,,
2011-04-25,21.94,98.1057,86.6227,72.7167,32.2756,138.4933,0.0000,100.0000,284856358.0000,-4588263612.0725,13.7759,13.9478
2011-04-26,22.48,98.0256,96.0437,77.2475,35.2177,126.3345,50.0000,100.0000,390156358.0000,-4497588612.0725,13.8951,14.1125
2011-04-27,22.63,97.5579,97.8964,82.4336,38.0599,110.1746,42.8571,100.0000,458609258.0000,-4448693683.5011,14.0673,14.3364
2011-04-28,22.8,97.0805,97.5547,79.9040,40.8599,98.4514,35.7143,100.0000,513609258.0000,-4412027016.8344,14.2422,14.5084
2011-04-29,23.15,96.9364,97.1916,82.2567,43.7562,100.5063,28.5714,100.0000,669798258.0000,-4278150731.1201,14.4573,14.6924
2011-02-05,22.91,,,,,,,,,,,
2011-03-05,23.23,,,,,,,,,,,
2011-04-05,23.5,19.3939,26.2606,30.3829,26.7467,-112.0099,92.8571,57.1429,-166968542.0000,-4987009462.3821,13.7562,13.7039
2011-05-05,23.61,85.7160,85.4476,83.0168,54.4132,123.2764,0.0000,100.0000,939727158.0000,-4121575054.3156,15.3190,15.3089
2011-06-05,23.25,,,,,,,,,,,
2011-09-05,22.76,,,,,,,,,,,
2011-10-05,23.03,34.4939,22.2205,48.6171,26.0587,-24.4666,92.8571,57.1429,33863258.0000,-4574869200.5410,15.0568,14.8853
2011-11-05,23.41,,,,,,,,,,,
2011-12-05,23.705,87.0111,89.4686,63.6168,22.0631,100.4058,57.1429,14.2857,815096358.0000,-4112976862.4519,16.6936,16.9771
2011-05-13,23.41,72.2078,57.0870,74.3873,54.6579,76.4495,0.0000,57.1429,931739658.0000,-4210753131.0351,15.8872,15.7870
2011-05-16,23.64,75.4600,69.6250,65.6802,55.1902,89.3208,0.0000,100.0000,1006211258.0000,-4203883861.9282,15.9199,15.8252
2011-05-17,23.55,63.6654,70.4444,66.3243,54.2892,15.3463,0.0000,92.8571,920137158.0000,-4124836219.0710,15.9703,15.8627
2011-05-18,23.88,72.4995,70.5416,69.2718,54.3749,122.9131,0.0000,100.0000,985730058.0000,-4083095282.7074,16.0080,15.9220
2011-05-19,23.54,65.7349,67.2999,61.9388,52.4063,42.0966,0.0000,92.8571,887362558.0000,-4081627111.0656,16.0005,15.9357
2011-05-20,23.22,53.0303,63.7549,64.0528,50.3331,-33.0450,7.1429,85.7143,824237858.0000,-4122091662.3477,16.0005,15.9643
2011-05-23,22.86,25.5051,48.0901,51.7371,46.3282,-170.3309,0.0000,78.5714,759337858.0000,-4138917588.2736,15.9861,15.9203
2011-05-24,22.61,8.5674,29.0343,51.1303,41.9193,-181.1618,100.0000,71.4286,707601558.0000,-4184186850.7736,15.9888,15.8807
2011-05-25,22.68,9.4288,14.5004,44.0498,38.3114,-131.5327,100.0000,64.2857,756977458.0000,-4170079450.7736,15.9360,15.8020
2011-05-26,22.5,9.3059,9.1007,46.2836,35.0643,-109.6819,92.8571,57.1429,712545258.0000,-4191126282.3525,15.8928,15.7502
2011-05-27,22.21,12.4424,10.3924,43.2162,33.6072,-114.0136,100.0000,50.0000,645382958.0000,-4225526484.7916,15.8104,15.6878
2011-05-30,,,,,,,,,,,,
2011-05-31,22.51,22.9447,14.8977,43.0182,31.6028,-70.3345,92.8571,42.8571,704958258.0000,-4214356116.0416,15.7508,15.6355
2011-01-06,22.0,52.8793,57.4066,34.4596,23.3660,-129.3626,100.0000,7.1429,205404658.0000,-5131895857.6561,14.1299,14.1801
2011-02-06,22.085,,,,,,,,,,,
2011-03-06,21.73,,,,,,,,,,,
2011-06-06,21.829,17.4255,18.9845,33.1007,32.3040,-114.6326,100.0000,14.2857,698121958.0000,-4298825446.3733,15.3633,15.3270
2011-07-06,22.06,91.5724,88.1969,61.3467,28.0031,124.6913,57.1429,100.0000,703735058.0000,-4465719219.8328,14.9063,15.0403
2011-08-06,21.82,,,,,,,,,,,
2011-09-06,21.76,33.9637,53.0258,33.0064,38.1943,-100.9480,21.4286,0.0000,-131929642.0000,-4611883763.4818,13.7055,13.7634
2011-10-06,21.38,66.3372,37.8188,55.9012,23.6153,12.8767,85.7143,50.0000,92346258.0000,-4522542305.8042,15.0824,14.9392
2011-06-13,21.385,11.1944,17.6889,27.7084,29.0116,-133.5732,92.8571,0.0000,662239358.0000,-4437134448.2456,15.0629,15.0679
2011-06-14,21.82,28.3768,18.0241,34.2762,27.6043,-28.9294,85.7143,0.0000,714234358.0000,-4413244853.6510,15.0046,15.0223
2011-06-15,21.42,32.0981,23.8898,37.2567,26.9439,-84.6958,78.5714,0.0000,665677658.0000,-4457284651.3254,14.9517,14.9950
2011-06-16,21.42,36.6479,32.3743,32.7224,26.8570,-80.8513,71.4286,14.2857,665677658.0000,-4479976297.4793,14.9140,14.9452
2011-06-17,21.19,19.8978,29.5479,40.7365,27.5101,-108.5631,100.0000,7.1429,569173658.0000,-4538511510.5940,14.9065,14.9319
2011-06-20,21.325,22.7867,26.4441,31.4618,28.0979,-90.5983,92.8571,0.0000,606532058.0000,-4529545494.5940,14.8610,14.8599
2011-06-21,21.65,40.1445,27.6097,39.8467,26.7389,-14.9351,85.7143,0.0000,661916358.0000,-4483588309.4877,14.8213,14.8346
2011-06-22,21.395,50.4849,37.8054,42.1757,25.5158,-28.4241,78.5714,21.4286,624236758.0000,-4516353179.0529,14.7924,14.8240
2011-06-23,21.71,73.3132,54.6475,35.6566,25.8819,12.8031,100.0000,14.2857,678425758.0000,-4463806269.9620,14.7465,14.7728
2011-06-24,21.2,54.7373,59.5118,46.6960,26.0592,-67.7495,92.8571,7.1429,554018058.0000,-4579542119.5598,14.7383,14.7821
2011-06-27,21.34,55.0063,61.0189,38.7653,26.9827,-109.1388,100.0000,0.0000,599201458.0000,-4560715702.8932,14.7204,14.7349
2011-06-28,21.49,44.2501,51.3313,44.6951,27.3060,6.5760,92.8571,0.0000,635716558.0000,-4537241710.0360,14.7081,14.7274
2011-06-29,21.39,54.9550,51.4038,47.1950,27.3310,12.8666,85.7143,0.0000,604056158.0000,-4549418786.9591,14.6978,14.7350
2011-06-30,22.16,71.3336,56.8462,46.1416,26.0475,271.5918,78.5714,100.0000,657986358.0000,-4504234024.7969,14.6992,14.7349
2011-01-07,22.53,37.3440,47.1222,36.3510,26.3111,-165.9072,100.0000,0.0000,130598558.0000,-5090004441.6561,14.1211,14.1438
2011-04-07,,51.7825,35.0010,40.7120,26.2160,-19.1883,78.5714,42.8571,-59094742.0000,-4902071840.1599,13.7004,13.6503
2011-05-07,22.44,,,,,,,,,,,
2011-06-07,22.75,24.0703,17.9858,39.2911,29.7593,-26.6804,92.8571,7.1429,758421958.0000,-4342679991.8278,15.3030,15.2892
2011-07-07,23.23,89.8349,90.9619,66.9289,30.4601,139.0263,50.0000,100.0000,756842058.0000,-4444676823.6064,14.9989,15.1606
2011-08-07,23.09,,,,,,,,,,,
2011-11-07,22.85,63.1007,42.6251,52.1044,24.6605,-24.3529,0.0000,50.0000,801863158.0000,-4103852939.3792,16.8936,16.7068
2011-12-07,22.45,90.0767,87.1033,66.8814,24.6516,94.7223,42.8571,100.0000,919403858.0000,-4055721236.8109,16.9039,17.1896
2011-07-13,22.48,28.9011,49.4690,57.9875,29.4955,2.4266,21.4286,71.4286,678557558.0000,-4446319623.9588,15.3824,15.3926
2011-07-14,22.27,15.0637,30.4969,57.7198,27.2261,-50.0249,14.2857,64.2857,630985658.0000,-4482241262.7343,15.4530,15.4077
2011-07-15,22.37,16.2417,20.0688,50.2441,25.1242,-74.0741,7.1429,57.1429,680945058.0000,-4485016784.9565,15.5072,15.3839
2011-07-18,22.28,19.5416,16.9490,50.7331,22.7252,-97.6980,0.0000,50.0000,635749658.0000,-4478560299.2422,15.5127,15.3669
2011-07-19,23.06,49.5475,28.4436,54.4623,23.3744,53.6965,0.0000,42.8571,691456558.0000,-4429605750.7574,15.4956,15.3717
2011-07-20,22.99,68.8907,45.9933,66.7622,24.3576,77.2607,0.0000,35.7143,634297758.0000,-4454612725.7574,15.5402,15.4580
2011-07-21,22.81,79.9794,66.1392,49.7839,22.2757,-6.0987,0.0000,28.5714,554172358.0000,-4390286700.4053,15.5031,15.4350
2011-07-22,23.13,77.8677,75.5793,58.9162,21.0864,110.6003,71.4286,21.4286,599257858.0000,-4368223583.3840,15.5018,15.4898
2011-07-25,23.03,77.0854,78.3108,58.9162,20.1234,92.8500,64.2857,14.2857,558541758.0000,-4369920087.5507,15.5086,15.5346
2011-07-26,22.895,77.5121,77.4884,60.2767,19.2566,59.0157,57.1429,7.1429,512968158.0000,-4396979412.5507,15.5367,15.5825
2011-07-27,22.53,58.4084,71.0020,52.1717,18.3165,-41.5003,50.0000,0.0000,453769658.0000,-4402899262.5507,15.5422,15.5743
2011-07-28,22.55,40.3019,58.7408,48.7235,16.8728,-38.3865,42.8571,78.5714,490506358.0000,-4410246602.5507,15.5360,15.5452
2011-07-29,22.33,21.9892,40.2332,46.4495,16.0411,-90.3859,35.7143,71.4286,438608858.0000,-4433600477.5507,15.5415,15.5063
2011-01-08,22.24,,,,,,,,,,,
2011-02-08,21.72,78.5439,81.6014,65.3644,13.4748,41.0766,7.1429,92.8571,272223558.0000,-4834732929.7747,14.6357,14.5967
2011-03-08,21.81,17.3815,33.9429,42.9312,13.0043,-125.7230,35.7143,21.4286,64028958.0000,-4950902019.3851,14.6759,14.6905
2011-04-08,20.85,67.3669,50.9920,44.3457,24.6558,11.4377,71.4286,35.7143,-105569642.0000,-4922520796.1599,13.6827,13.6487
2011-05-08,20.79,,,,,,,,,,,
2011-08-08,20.11,9.2717,13.9611,23.0875,28.9106,-151.7437,100.0000,28.5714,69562458.0000,-4658160479.1464,15.1054,14.9259
2011-09-08,20.6,55.2549,42.2210,48.6734,33.2579,26.7094,7.1429,64.2857,-128824642.0000,-4613464721.2137,13.7838,13.8009
